427,2016-08-23T10:01:10,운송비,30000,,대구,
428,2016-08-25T10:31:35,옥수수,,52000,대구,
429,2016-08-25T10:31:43,운송비,30000,,대구,
430,2016-08-27T06:21:20,옥수수,,52000,대구,
431,2016-08-27T06:21:26,운송비,30000,,대구,
432,2016-08-30T14:09:28,옥수수,,52000,대구,
434,2016-08-30T14:09:34,운송비,30000,,대구,
435,2016-09-01T08:51:27,옥수수,,52000,대구,
436,2016-09-01T08:51:37,땅콩,,72000,대구,
437,2016-09-01T08:51:43,운송비,30000,,대구,
438,2016-09-04T08:38:33,옥수수,,52000,대구,
439,2016-09-04T08:38:40,땅콩,,90000,대구,
440,2016-09-04T08:38:46,운송비,30000,,대구,
441,2016-09-06T12:27:39,옥수수,,26000,대구,
442,2016-09-06T12:27:46,땅콩,,90000,대구,
443,2016-09-06T12:27:53,운송비,30000,,대구,
444,2016-09-07T09:56:34,땅콩,,170000,한양,2포대
445,2016-09-07T09:56:28,옥수수,,26000,대구,
446,2016-09-07T09:56:22,운송비,30000,,대구,
447,2016-09-09T07:49:13,옥수수,,52000,대구,
448,2016-09-09T07:49:19,운송비,30000,,대구,
449,2016-09-11T08:32:02,옥수수,,52000,대구,
450,2016-09-11T08:32:19,땅콩,,170000,대구,
451,2016-09-11T08:32:25,운송비,30000,,대구,
452,2016-09-13T22:19:10,옥수수,,52000,대구,
453,2016-09-13T22:19:15,운송비,30000,,대구,
454,2016-09-16T11:25:30,옥수수,,52000,대구,
455,2016-09-16T11:25:38,운송비,30000,,대구,
456,2016-09-19T17:40:56,옥수수,,52000,대구,
457,2016-09-19T17:41:01,운송비,30000,,대구,
458,2016-09-20T12:07:01,옥수수,,26000,대구,
459,2016-09-20T12:07:07,땅콩,,85000,대구,
460,2016-09-20T12:07:13,운송비,30000,,대구,
461,2016-09-21T12:07:35,옥수수,,26000,대구,
462,2016-09-21T12:07:46,땅콩,,170000,대구,
463,2016-09-21T12:07:52,운송비,30000,,대구,
464,2016-09-23T10:48:27,옥수수,,52000,대구,
465,2016-09-23T10:48:32,운송비,30000,,대구,
466,2016-09-25T08:55:44,옥수수,,52000,대구,
467,2016-09-25T08:55:54,땅콩,,90000,대구,
468,2016-09-25T08:56:00,운송비,30000,,대구,
469,2016-09-27T07:45:24,옥수수,,52000,대구,
470,2016-09-27T07:46:02,땅콩,,190000,대구,20kg
471,2016-09-27T07:45:44,운송비,30000,,대구,
472,2016-09-29T08:47:29,옥수수,,52000,대구,
